"county","fips","vtd","cntyvtd","office","name_can","party","incumbent","votes"
"Galveston                     ",167,"0316B","1670316B","Sup Ct 3","Glass","L","N",0
"Galveston                     ",167,"3301","1673301","Sup Ct 3","Glass","L","N",0
"Galveston                     ",167,"3311","1673311","Sup Ct 3","Glass","L","N",4
"Galveston                     ",167,"4391","1674391","Sup Ct 3","Glass","L","N",0
"Galveston                     ",167,"0103","1670103","Sup Ct 3","Munoz","G","N",8
"Galveston                     ",167,"0104","1670104","Sup Ct 3","Munoz","G","N",3
"Galveston                     ",167,"0105","1670105","Sup Ct 3","Munoz","G","N",4
"Galveston                     ",167,"0142","1670142","Sup Ct 3","Munoz","G","N",24
"Galveston                     ",167,"0144","1670144","Sup Ct 3","Munoz","G","N",24
"Galveston                     ",167,"0146","1670146","Sup Ct 3","Munoz","G","N",35
"Galveston                     ",167,"0148","1670148","Sup Ct 3","Munoz","G","N",49
"Galveston                     ",167,"0150","1670150","Sup Ct 3","Munoz","G","N",19
"Galveston                     ",167,"0151","1670151","Sup Ct 3","Munoz","G","N",22
"Galveston                     ",167,"0152","1670152","Sup Ct 3","Munoz","G","N",41
"Galveston                     ",167,"0159","1670159","Sup Ct 3","Munoz","G","N",50
"Galveston                     ",167,"0165","1670165","Sup Ct 3","Munoz","G","N",23
"Galveston                     ",167,"0166","1670166","Sup Ct 3","Munoz","G","N",31
"Galveston                     ",167,"0167","1670167","Sup Ct 3","Munoz","G","N",51
"Galveston                     ",167,"0168","1670168","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0169","1670169","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0170","1670170","Sup Ct 3","Munoz","G","N",23
"Galveston                     ",167,"0172","1670172","Sup Ct 3","Munoz","G","N",4
"Galveston                     ",167,"0192","1670192","Sup Ct 3","Munoz","G","N",7
"Galveston                     ",167,"0193","1670193","Sup Ct 3","Munoz","G","N",27
"Galveston                     ",167,"0197","1670197","Sup Ct 3","Munoz","G","N",9
"Galveston                     ",167,"0218","1670218","Sup Ct 3","Munoz","G","N",61
"Galveston                     ",167,"0219","1670219","Sup Ct 3","Munoz","G","N",36
"Galveston                     ",167,"0220","1670220","Sup Ct 3","Munoz","G","N",54
"Galveston                     ",167,"0221","1670221","Sup Ct 3","Munoz","G","N",19
"Galveston                     ",167,"0223","1670223","Sup Ct 3","Munoz","G","N",48
"Galveston                     ",167,"0224","1670224","Sup Ct 3","Munoz","G","N",47
"Galveston                     ",167,"0225","1670225","Sup Ct 3","Munoz","G","N",23
"Galveston                     ",167,"0226","1670226","Sup Ct 3","Munoz","G","N",21
"Galveston                     ",167,"0227","1670227","Sup Ct 3","Munoz","G","N",31
"Galveston                     ",167,"0228","1670228","Sup Ct 3","Munoz","G","N",23
"Galveston                     ",167,"0232","1670232","Sup Ct 3","Munoz","G","N",17
"Galveston                     ",167,"0258","1670258","Sup Ct 3","Munoz","G","N",15
"Galveston                     ",167,"0263","1670263","Sup Ct 3","Munoz","G","N",59
"Galveston                     ",167,"0274","1670274","Sup Ct 3","Munoz","G","N",5
"Galveston                     ",167,"0275","1670275","Sup Ct 3","Munoz","G","N",1
"Galveston                     ",167,"0276","1670276","Sup Ct 3","Munoz","G","N",32
"Galveston                     ",167,"0277","1670277","Sup Ct 3","Munoz","G","N",20
"Galveston                     ",167,"0278","1670278","Sup Ct 3","Munoz","G","N",24
"Galveston                     ",167,"0279","1670279","Sup Ct 3","Munoz","G","N",6
"Galveston                     ",167,"0280","1670280","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0281","1670281","Sup Ct 3","Munoz","G","N",2
"Galveston                     ",167,"0283","1670283","Sup Ct 3","Munoz","G","N",37
"Galveston                     ",167,"0301","1670301","Sup Ct 3","Munoz","G","N",11
"Galveston                     ",167,"0306","1670306","Sup Ct 3","Munoz","G","N",70
"Galveston                     ",167,"0309","1670309","Sup Ct 3","Munoz","G","N",1
"Galveston                     ",167,"0311","1670311","Sup Ct 3","Munoz","G","N",11
"Galveston                     ",167,"0312","1670312","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0314","1670314","Sup Ct 3","Munoz","G","N",66
"Galveston                     ",167,"0315","1670315","Sup Ct 3","Munoz","G","N",74
"Galveston                     ",167,"0330","1670330","Sup Ct 3","Munoz","G","N",26
"Galveston                     ",167,"0331","1670331","Sup Ct 3","Munoz","G","N",21
"Galveston                     ",167,"0334","1670334","Sup Ct 3","Munoz","G","N",5
"Galveston                     ",167,"0336","1670336","Sup Ct 3","Munoz","G","N",23
"Galveston                     ",167,"0338","1670338","Sup Ct 3","Munoz","G","N",34
"Galveston                     ",167,"0340","1670340","Sup Ct 3","Munoz","G","N",10
"Galveston                     ",167,"0341","1670341","Sup Ct 3","Munoz","G","N",26
"Galveston                     ",167,"0343","1670343","Sup Ct 3","Munoz","G","N",31
"Galveston                     ",167,"0345","1670345","Sup Ct 3","Munoz","G","N",7
"Galveston                     ",167,"0347","1670347","Sup Ct 3","Munoz","G","N",11
"Galveston                     ",167,"0389","1670389","Sup Ct 3","Munoz","G","N",5
"Galveston                     ",167,"0391","1670391","Sup Ct 3","Munoz","G","N",3
"Galveston                     ",167,"0394","1670394","Sup Ct 3","Munoz","G","N",3
"Galveston                     ",167,"0398","1670398","Sup Ct 3","Munoz","G","N",3
"Galveston                     ",167,"0399","1670399","Sup Ct 3","Munoz","G","N",3
"Galveston                     ",167,"0401","1670401","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0439","1670439","Sup Ct 3","Munoz","G","N",43
"Galveston                     ",167,"0453","1670453","Sup Ct 3","Munoz","G","N",54
"Galveston                     ",167,"0454","1670454","Sup Ct 3","Munoz","G","N",60
"Galveston                     ",167,"0455","1670455","Sup Ct 3","Munoz","G","N",25
"Galveston                     ",167,"0456","1670456","Sup Ct 3","Munoz","G","N",24
"Galveston                     ",167,"0457","1670457","Sup Ct 3","Munoz","G","N",34
"Galveston                     ",167,"0460","1670460","Sup Ct 3","Munoz","G","N",43
"Galveston                     ",167,"0461","1670461","Sup Ct 3","Munoz","G","N",44
"Galveston                     ",167,"0462","1670462","Sup Ct 3","Munoz","G","N",17
"Galveston                     ",167,"0464","1670464","Sup Ct 3","Munoz","G","N",40
"Galveston                     ",167,"0471","1670471","Sup Ct 3","Munoz","G","N",35
"Galveston                     ",167,"0482","1670482","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0487","1670487","Sup Ct 3","Munoz","G","N",49
"Galveston                     ",167,"0488","1670488","Sup Ct 3","Munoz","G","N",43
"Galveston                     ",167,"0490","1670490","Sup Ct 3","Munoz","G","N",46
"Galveston                     ",167,"1051","1671051","Sup Ct 3","Munoz","G","N",4
"Galveston                     ",167,"1651","1671651","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"2321","1672321","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"2322","1672322","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"2323","1672323","Sup Ct 3","Munoz","G","N",5
"Galveston                     ",167,"2801","1672801","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"3061","1673061","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0316A","1670316A","Sup Ct 3","Munoz","G","N",51
"Galveston                     ",167,"0316B","1670316B","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"3301","1673301","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"3311","1673311","Sup Ct 3","Munoz","G","N",3
"Galveston                     ",167,"4391","1674391","Sup Ct 3","Munoz","G","N",0
"Galveston                     ",167,"0103","1670103","Sup Ct 5","Green","R","Y",549
"Galveston                     ",167,"0104","1670104","Sup Ct 5","Green","R","Y",401
"Galveston                     ",167,"0105","1670105","Sup Ct 5","Green","R","Y",79
"Galveston                     ",167,"0142","1670142","Sup Ct 5","Green","R","Y",741
"Galveston                     ",167,"0144","1670144","Sup Ct 5","Green","R","Y",1010
"Galveston                     ",167,"0146","1670146","Sup Ct 5","Green","R","Y",985
"Galveston                     ",167,"0148","1670148","Sup Ct 5","Green","R","Y",1272
"Galveston                     ",167,"0150","1670150","Sup Ct 5","Green","R","Y",808
"Galveston                     ",167,"0151","1670151","Sup Ct 5","Green","R","Y",1294
"Galveston                     ",167,"0152","1670152","Sup Ct 5","Green","R","Y",2293
"Galveston                     ",167,"0159","1670159","Sup Ct 5","Green","R","Y",1396
"Galveston                     ",167,"0165","1670165","Sup Ct 5","Green","R","Y",1678
"Galveston                     ",167,"0166","1670166","Sup Ct 5","Green","R","Y",1288
"Galveston                     ",167,"0167","1670167","Sup Ct 5","Green","R","Y",2540
"Galveston                     ",167,"0168","1670168","Sup Ct 5","Green","R","Y",0
"Galveston                     ",167,"0169","1670169","Sup Ct 5","Green","R","Y",0
"Galveston                     ",167,"0170","1670170","Sup Ct 5","Green","R","Y",1420
"Galveston                     ",167,"0172","1670172","Sup Ct 5","Green","R","Y",227
"Galveston                     ",167,"0192","1670192","Sup Ct 5","Green","R","Y",249
"Galveston                     ",167,"0193","1670193","Sup Ct 5","Green","R","Y",1169
"Galveston                     ",167,"0197","1670197","Sup Ct 5","Green","R","Y",342
"Galveston                     ",167,"0218","1670218","Sup Ct 5","Green","R","Y",887
"Galveston                     ",167,"0219","1670219","Sup Ct 5","Green","R","Y",609
"Galveston                     ",167,"0220","1670220","Sup Ct 5","Green","R","Y",2012
"Galveston                     ",167,"0221","1670221","Sup Ct 5","Green","R","Y",942
"Galveston                     ",167,"0223","1670223","Sup Ct 5","Green","R","Y",789
"Galveston                     ",167,"0224","1670224","Sup Ct 5","Green","R","Y",996
"Galveston                     ",167,"0225","1670225","Sup Ct 5","Green","R","Y",1482
"Galveston                     ",167,"0226","1670226","Sup Ct 5","Green","R","Y",926
"Galveston                     ",167,"0227","1670227","Sup Ct 5","Green","R","Y",1456
"Galveston                     ",167,"0228","1670228","Sup Ct 5","Green","R","Y",1647
"Galveston                     ",167,"0232","1670232","Sup Ct 5","Green","R","Y",553
"Galveston                     ",167,"0258","1670258","Sup Ct 5","Green","R","Y",1105
"Galveston                     ",167,"0263","1670263","Sup Ct 5","Green","R","Y",3069
"Galveston                     ",167,"0274","1670274","Sup Ct 5","Green","R","Y",387
"Galveston                     ",167,"0275","1670275","Sup Ct 5","Green","R","Y",176
"Galveston                     ",167,"0276","1670276","Sup Ct 5","Green","R","Y",767
"Galveston                     ",167,"0277","1670277","Sup Ct 5","Green","R","Y",1202
"Galveston                     ",167,"0278","1670278","Sup Ct 5","Green","R","Y",1326
"Galveston                     ",167,"0279","1670279","Sup Ct 5","Green","R","Y",578
"Galveston                     ",167,"0280","1670280","Sup Ct 5","Green","R","Y",63
"Galveston                     ",167,"0281","1670281","Sup Ct 5","Green","R","Y",91
"Galveston                     ",167,"0283","1670283","Sup Ct 5","Green","R","Y",1341
"Galveston                     ",167,"0301","1670301","Sup Ct 5","Green","R","Y",279
"Galveston                     ",167,"0306","1670306","Sup Ct 5","Green","R","Y",1079
"Galveston                     ",167,"0309","1670309","Sup Ct 5","Green","R","Y",46
"Galveston                     ",167,"0311","1670311","Sup Ct 5","Green","R","Y",70
"Galveston                     ",167,"0312","1670312","Sup Ct 5","Green","R","Y",0
"Galveston                     ",167,"0314","1670314","Sup Ct 5","Green","R","Y",465
"Galveston                     ",167,"0315","1670315","Sup Ct 5","Green","R","Y",632
"Galveston                     ",167,"0330","1670330","Sup Ct 5","Green","R","Y",480
"Galveston                     ",167,"0331","1670331","Sup Ct 5","Green","R","Y",255
"Galveston                     ",167,"0334","1670334","Sup Ct 5","Green","R","Y",110
"Galveston                     ",167,"0336","1670336","Sup Ct 5","Green","R","Y",260
"Galveston                     ",167,"0338","1670338","Sup Ct 5","Green","R","Y",713
"Galveston                     ",167,"0340","1670340","Sup Ct 5","Green","R","Y",26
"Galveston                     ",167,"0341","1670341","Sup Ct 5","Green","R","Y",356
"Galveston                     ",167,"0343","1670343","Sup Ct 5","Green","R","Y",376
"Galveston                     ",167,"0345","1670345","Sup Ct 5","Green","R","Y",45
"Galveston                     ",167,"0347","1670347","Sup Ct 5","Green","R","Y",192
"Galveston                     ",167,"0389","1670389","Sup Ct 5","Green","R","Y",133
"Galveston                     ",167,"0391","1670391","Sup Ct 5","Green","R","Y",39
"Galveston                     ",167,"0394","1670394","Sup Ct 5","Green","R","Y",9
"Galveston                     ",167,"0398","1670398","Sup Ct 5","Green","R","Y",129
"Galveston                     ",167,"0399","1670399","Sup Ct 5","Green","R","Y",55
